;DATE;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
79;1-2-1990;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.43;0;0;0;529.92;0
80;1-2-1991;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.50999998;0;0;0;449.65;0
81;1-2-1992;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.21;0;0;0;279.08;0
82;1-2-1993;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.61;0;0;0;1689.17;0
83;1-2-1994;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.16;0;0;0;1952.35;0
84;1-2-1995;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.07;0;0;0;1395.25;0
85;1-2-1996;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.44;0;0;0;168.96;0
86;1-2-1997;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.02;0;0;0;306.17;0
87;1-2-1998;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.56;0;0;0;513.83;0
88;1-2-1999;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.30999999;0;0;0;694.37;0
89;1-2-2000;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.75999996;0;0;0;317.24;0
90;1-2-2001;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.179999992;0;0;0;558.56;0
91;1-2-2002;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.5;0;0;0;1610.86;0
92;1-2-2003;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.97;0;0;0;526.85;0
93;1-2-2004;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0;0;0;0;1053.26;0
94;1-2-2005;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.06;0;0;0;142.31;0
95;1-2-2006;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.26999998;0;0;0;298.93;0
96;1-2-2007;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.19;0;0;0;1239.24;0
97;1-2-2008;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.7;0;0;0;0.02;0
98;1-2-2009;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.3;0;0;0;437.36;0
