;DATE;Unnamed: 0;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
101;apr-77;5634.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.292999989;0;0;0;428.9876667;0
102;apr-78;5635.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.297666652;0;0;0;557.8396667;0
103;apr-79;5636.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.289333322;0;0;0;646.0166667;0
104;apr-80;5637.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.292333324;0;0;0;421.2813333;0
105;apr-81;5638.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.301999985;0;0;0;549.7486667;0
106;apr-82;5639.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.298333323;0;0;0;388.1736667;0
107;apr-83;5640.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.125333331;0;0;0;1032.411333;0
108;apr-84;5641.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.307333319;0;0;0;364.717;0
109;apr-85;5642.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.280333326;0;0;0;521.184;0
110;apr-86;5643.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.284999991;0;0;0;749.5336667;0
111;apr-87;5644.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.291999988;0;0;0;543.5333333;0
112;apr-88;5645.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.097333327;0;0;0;1227.79;0
113;apr-89;5646.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.289666657;0;0;0;651.96;0
114;apr-90;5647.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.288666654;0;0;0;358.076;0
115;apr-91;5648.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.332666654;0;0;0;199.981;0
116;apr-92;5649.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.28299999;0;0;0;497.9233333;0
117;apr-93;5650.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.323666656;0;0;0;265.943;0
118;apr-94;5651.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.245999995;0;0;0;922.6043333;0
119;apr-95;5652.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.222999993;0;0;0;835.145;0
120;apr-96;5653.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.343333322;0;0;0;143.9226667;0
121;apr-97;5654.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.299333322;0;0;0;297.3203333;0
122;apr-98;5655.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.295666654;0;0;0;627.625;0
123;apr-99;5656.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.285333323;0;0;0;690.0956667;0
124;apr-00;5657.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.280999988;0;0;0;545.488;0
125;apr-01;5658.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.264666659;0;0;0;1026.419667;0
126;apr-02;5659.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.293666655;0;0;0;497.2266667;0
127;apr-03;5660.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.325666654;0;0;0;235.3376667;0
128;mei-72;5849.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401290304;0;0;0;286.1877419;0
129;mei-73;5850.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399999984;0;0;0;357.2919355;0
130;mei-74;5851.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400967723;0;0;0;192.9467742;0
131;mei-75;5852.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.402258047;0;0;0;304.3619355;0
132;mei-76;5853.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.402580628;0;0;0;99.46903226;0
133;mei-77;5854.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399677402;0;0;0;339.883871;0
134;mei-78;5855.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;365.3632258;0
135;mei-79;5856.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.376774181;0;0;0;573.57;0
136;mei-80;5857.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.402903209;0;0;0;201.2935484;0
137;mei-81;5858.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399032239;0;0;0;341.5667742;0
138;mei-82;5859.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401612887;0;0;0;262.6612903;0
139;mei-83;5860.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.328709671;0;0;0;840.763871;0
140;mei-84;5861.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.394516116;0;0;0;407.5877419;0
141;mei-85;5862.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.397741916;0;0;0;420.9229032;0
142;mei-86;5863.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.397741918;0;0;0;467.4390323;0
143;mei-87;5864.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.389677404;0;0;0;444.163871;0
144;mei-88;5865.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400967723;0;0;0;347.9593548;0
145;mei-89;5866.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;219.9464516;0
146;mei-90;5867.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400645142;0;0;0;183.9229032;0
147;mei-91;5868.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400645142;0;0;0;214.3354839;0
148;mei-92;5869.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.397419337;0;0;0;258.4887097;0
149;mei-93;5870.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400322561;0;0;0;238.5819355;0
150;mei-94;5871.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.397096757;0;0;0;443.8074194;0
151;mei-95;5872.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.396129016;0;0;0;479.5319355;0
152;mei-96;5873.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;214.0451613;0
153;mei-97;5874.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401935466;0;0;0;329.2480645;0
154;mei-98;5875.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39999998;0;0;0;287.7332258;0
155;mei-99;5876.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.395161273;0;0;0;494.9203226;0
156;mei-00;5877.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400322561;0;0;0;373.5664516;0
157;mei-01;5878.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.386774178;0;0;0;508.6490323;0
158;mei-02;5879.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.394838694;0;0;0;439.3519355;0
159;mei-03;5880.548387;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399032239;0;0;0;349.2422581;0
160;jun-72;5693.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.398333315;0;0;0;288.0476667;0
161;jun-73;5694.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401333315;0;0;0;135.9886667;0
162;jun-74;5695.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399999981;0;0;0;163.3746667;0
163;jun-75;5696.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401999982;0;0;0;192.7103333;0
164;jun-76;5697.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.414666652;0;0;0;56.51666667;0
165;jun-77;5698.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.402666649;0;0;0;208.2243333;0
166;jun-78;5699.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399333317;0;0;0;348.7723333;0
167;jun-79;5700.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.398666648;0;0;0;454.0966667;0
168;jun-80;5701.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.393666652;0;0;0;266.035;0
169;jun-81;5702.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.397999982;0;0;0;338.828;0
170;jun-82;5703.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.39766665;0;0;0;327.87;0
171;jun-83;5704.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.333999988;0;0;0;661.0763333;0
172;jun-84;5705.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.385666652;0;0;0;531.498;0
173;jun-85;5706.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.383999991;0;0;0;490.383;0
174;jun-86;5707.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.370666651;0;0;0;395.2146667;0
175;jun-87;5708.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.381333322;0;0;0;638.2103333;0
176;jun-88;5709.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400666649;0;0;0;324.5183333;0
177;jun-89;5710.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.403333317;0;0;0;163.3806667;0
178;jun-90;5711.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399333314;0;0;0;245.9063333;0
179;jun-91;5712.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.394333319;0;0;0;398.7523333;0
180;jun-92;5713.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401333315;0;0;0;196.8306667;0
181;jun-93;5714.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400666647;0;0;0;177.131;0
182;jun-94;5715.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.388999986;0;0;0;405.605;0
183;jun-95;5716.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.341333323;0;0;0;557.5553333;0
184;jun-96;5717.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.401666648;0;0;0;144.3676667;0
185;jun-97;5718.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399999983;0;0;0;292.915;0
186;jun-98;5719.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.393999983;0;0;0;447.289;0
187;jun-99;5720.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.397333316;0;0;0;459.4716667;0
188;jun-00;5721.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399333314;0;0;0;252.478;0
189;jun-01;5722.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.397999982;0;0;0;304.3273333;0
190;jun-02;5723.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.398333316;0;0;0;307.967;0
191;jun-03;5724.333333;216;106.0043869;10.38158609;1114551;283600;0;0;-0.400666647;0;0;0;168.7903333;0
192;jul-72;5912.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.395483855;0;0;0;320.3103226;0
193;jul-73;5913.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.399999983;0;0;0;223.7616129;0
194;jul-74;5914.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.396774175;0;0;0;254.0222581;0
195;jul-75;5915.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.402580628;0;0;0;235.1267742;0
196;jul-76;5916.516129;216;106.0043869;10.38158609;1114551;283600;0;0;-0.634838692;0;0;0;-0.018709677;0
