,DATE,stations,lat,lon,y,x,z,h_reg,h_loc,WL_berekend,Q_in,Q_out,Q_net,Q_m
37,01-03-1977,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.06,0.0,0.0,0.0,1024.15,0.0
38,01-03-1978,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.56,0.0,0.0,0.0,337.53,0.0
39,01-03-1979,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.32,0.0,0.0,0.0,447.87,0.0
40,01-03-1980,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.29999998,0.0,0.0,0.0,458.88,0.0
41,01-03-1981,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.62,0.0,0.0,0.0,272.76,0.0
42,01-03-1982,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.35999998,0.0,0.0,0.0,135.29999999999998,0.0
43,01-03-1983,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.45999998,0.0,0.0,0.0,341.75,0.0
44,01-03-1984,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.44,0.0,0.0,0.0,599.16,0.0
45,01-03-1985,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.62,0.0,0.0,0.0,205.24,0.0
46,01-03-1986,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.79999996,0.0,0.0,0.0,306.36,0.0
47,01-03-1987,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.44,0.0,0.0,0.0,759.5,0.0
48,01-03-1988,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.5,0.0,0.0,0.0,498.38,0.0
49,01-03-1989,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.12,0.0,0.0,0.0,-0.35,0.0
50,01-03-1990,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,0.84,0.0,0.0,0.0,205.44,0.0
51,01-03-1991,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.76,0.0,0.0,0.0,793.77,0.0
52,01-03-1992,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.48,0.0,0.0,0.0,234.20999999999998,0.0
53,01-03-1993,216,106.00438685839161,10.381586088254183,1114551.0,283600.0,0.0,0.0,-0.24,0.0,0.0,0.0,1506.19,0.0
