;DATE;Unnamed: 0;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
43;jan-54;18719.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.664666659;0;0;0;542.6306667;0
44;jan-55;18720.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.769333323;0;0;0;1120.568667;0
45;jan-56;18721.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.995999979;0;0;0;961.2383333;0
46;jan-57;18722.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.900666649;0;0;0;445.0563333;0
47;jan-58;18723.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.978666648;0;0;0;859.9416667;0
48;jan-59;18724.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.366666645;0;0;0;989.6756667;0
49;jan-60;18725.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.80466666;0;0;0;473.734;0
50;jan-61;18726.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.780666657;0;0;0;954.5553333;0
51;jan-62;18727.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.958333317;0;0;0;979.0486667;0
52;jan-63;18728.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.729999988;0;0;0;376.869;0
53;jan-64;18729.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.671666656;0;0;0;465.6143333;0
54;jan-65;18730.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.118333316;0;0;0;853.822;0
55;jan-66;18731.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.952999987;0;0;0;1262.858;0
56;jan-67;18732.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.690666642;0;0;0;1146.837;0
57;jan-68;18733.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.43766665;0;0;0;1293.527667;0
58;jan-69;18734.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.742333324;0;0;0;541.552;0
59;jan-70;18735.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.244666646;0;0;0;465.4323333;0
60;jan-71;18736.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.553333321;0;0;0;707.9543333;0
61;jan-72;18737.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.223999981;0;0;0;292.15;0
62;jan-73;18738.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.031999985;0;0;0;411.7366667;0
63;jan-74;18739.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.828999985;0;0;0;735.945;0
64;jan-75;18740.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.328333311;0;0;0;1168.535333;0
65;jan-76;18741.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.314333317;0;0;0;684.9536667;0
66;jan-77;18742.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.771666658;0;0;0;419.5986667;0
67;jan-78;18743.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.955333318;0;0;0;759.565;0
68;jan-79;18744.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.73599999;0;0;0;672.4096667;0
69;jan-80;18745.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.680666658;0;0;0;945.988;0
70;jan-81;18746.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.120999983;0;0;0;1142.839;0
71;jan-82;18747.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.949999987;0;0;0;1188.266667;0
72;jan-83;18748.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.685666637;0;0;0;876.2126667;0
73;jan-84;18749.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.432999979;0;0;0;1050.095333;0
