;DATE;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
173;1-3-1983;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.01;0;0;0;351.85;0
174;1-3-1984;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.76999998;0;0;0;598.49;0
175;1-3-1985;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.41999999;0;0;0;212.61;0
176;1-3-1986;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.49999999;0;0;0;306.69;0
177;1-3-1987;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.33;0;0;0;750.49;0
178;1-3-1988;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.60999996;0;0;0;496.22;0
179;1-3-1989;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.02;0;0;0;-0.35;0
180;1-3-1990;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.8599999;0;0;0;200.11;0
181;1-3-1991;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.3;0;0;0;791.37;0
182;1-3-1992;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.81;0;0;0;232.03;0
183;1-3-1993;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.2;0;0;0;1502.62;0
184;1-3-1994;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.41;0;0;0;718.72;0
185;1-3-1995;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.77999996;0;0;0;1142.39;0
186;1-3-1996;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.65999996;0;0;0;345.04;0
187;1-3-1997;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.48;0;0;0;805.75;0
188;1-3-1998;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.74;0;0;0;289.63;0
189;1-3-1999;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.17;0;0;0;715.01;0
190;1-3-2000;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.14;0;0;0;805.95;0
191;1-3-2001;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.35;0;0;0;359.82;0
192;1-3-2002;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.35;0;0;0;942.06;0
193;1-3-2003;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.01;0;0;0;291.37;0
194;1-3-2004;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.76999998;0;0;0;515.33;0
195;1-3-2005;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.41999999;0;0;0;552.91;0
196;1-3-2006;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.49999999;0;0;0;630.4;0
197;1-3-2007;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.5599999;0;0;0;-0.25;0
198;1-3-2008;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;3.91;0;0;0;-0.47;0
199;1-3-2009;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.70999998;0;0;0;808.63;0
200;1-3-2010;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.79999997;0;0;0;237.86;0
201;1-3-2011;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.2;0;0;0;968.85;0
202;1-4-1911;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.10999996;0;0;0;561.82;0
203;1-4-1912;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.0699999;0;0;0;528.31;0
204;1-4-1913;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.45999997;0;0;0;192.36;0
205;1-4-1914;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.36999996;0;0;0;1053.83;0
206;1-4-1915;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.54999996;0;0;0;375.18;0
207;1-4-1916;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.36999996;0;0;0;782.66;0
208;1-4-1917;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.44;0;0;0;54.64;0
209;1-4-1918;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.27;0;0;0;0.12;0
210;1-4-1919;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.67999996;0;0;0;277.67;0
211;1-4-1920;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.01999996;0;0;0;551.73;0
212;1-4-1921;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.27;0;0;0;51.7;0
213;1-4-1922;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.21;0;0;0;186.46;0
214;1-4-1923;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.83;0;0;0;339.62;0
215;1-4-1924;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.15;0;0;0;619.26;0
216;1-4-1925;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.35999996;0;0;0;196.01;0
217;1-4-1926;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.19999992;0;0;0;764.57;0
218;1-4-1927;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.39999997;0;0;0;734.05;0
219;1-4-1928;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.32;0;0;0;181.8;0
220;1-4-1929;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.62999996;0;0;0;0.45;0
221;1-4-1930;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.83;0;0;0;0.08;0
