;DATE;Unnamed: 0;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
43;jan-54;18719.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.163333331;0;0;0;432.2576667;0
44;jan-55;18720.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.272000001;0;0;0;1061.991333;0
45;jan-56;18721.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.497333325;0;0;0;934.717;0
46;jan-57;18722.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.40266666;0;0;0;501.497;0
47;jan-58;18723.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.479333325;0;0;0;841.3306667;0
48;jan-59;18724.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.868333326;0;0;0;969.5106667;0
49;jan-60;18725.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.307;0;0;0;526.91;0
50;jan-61;18726.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.282333327;0;0;0;931.8596667;0
51;jan-62;18727.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.459666659;0;0;0;955.0286667;0
52;jan-63;18728.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.230333329;0;0;0;329.5443333;0
53;jan-64;18729.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.17133333;0;0;0;392.7336667;0
54;jan-65;18730.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.619999991;0;0;0;839.2496667;0
55;jan-66;18731.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.454666658;0;0;0;1293.12;0
56;jan-67;18732.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.192999983;0;0;0;1156.212;0
57;jan-68;18733.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.939333318;0;0;0;1245.975;0
58;jan-69;18734.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.24366666;0;0;0;500.4263333;0
59;jan-70;18735.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.745666655;0;0;0;474.6613333;0
60;jan-71;18736.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.051666667;0;0;0;629.724;0
61;jan-72;18737.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.724666662;0;0;0;340.1643333;0
62;jan-73;18738.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.532999991;0;0;0;436.1393333;0
63;jan-74;18739.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.330333327;0;0;0;708.9053333;0
64;jan-75;18740.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.830666653;0;0;0;1173.542333;0
65;jan-76;18741.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.816333321;0;0;0;693.1396667;0
66;jan-77;18742.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.271333327;0;0;0;427.6856667;0
67;jan-78;18743.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.455999995;0;0;0;767.798;0
68;jan-79;18744.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.236999995;0;0;0;652.1776667;0
69;jan-80;18745.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.181333331;0;0;0;941.6216667;0
70;jan-81;18746.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.624999993;0;0;0;1113.380667;0
71;jan-82;18747.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.452666659;0;0;0;1203.661333;0
72;jan-83;18748.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.186999985;0;0;0;866.9293333;0
73;jan-84;18749.56667;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.934666647;0;0;0;1002.804333;0
