;DATE;stations;lat;lon;y;x;z;h_reg;h_loc;WL_berekend;Q_in;Q_out;Q_net;Q_m
759;1-9-1963;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.03;0;0;0;1025.78;0
760;1-9-1964;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.17;0;0;0;1008.33;0
761;1-9-1965;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.29999999;0;0;0;964.02;0
762;1-9-1966;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.48;0;0;0;813.1;0
763;1-9-1967;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.27;0;0;0;776.67;0
764;1-9-1968;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.72999998;0;0;0;650.69;0
765;1-9-1969;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.77;0;0;0;654.32;0
766;1-9-1970;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.67;0;0;0;530.55;0
767;1-9-1971;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.03;0;0;0;978.97;0
768;1-9-1972;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.36999999;0;0;0;854.56;0
769;1-9-1973;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.40999998;0;0;0;781.43;0
770;1-9-1974;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.15;0;0;0;1096.3;0
771;1-9-1975;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.04;0;0;0;961.02;0
772;1-9-1976;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.62;0;0;0;425.5;0
773;1-9-1977;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.26;0;0;0;913.04;0
774;1-9-1978;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.59999996;0;0;0;725.24;0
775;1-9-1979;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.03;0;0;0;1017.14;0
776;1-9-1980;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.17;0;0;0;1021.08;0
777;1-9-1981;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.29999999;0;0;0;933.6;0
778;1-9-1982;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.48;0;0;0;753.98;0
779;1-9-1983;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.27;0;0;0;767.39;0
780;1-9-1984;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.72999998;0;0;0;628.8;0
781;1-9-1985;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.77;0;0;0;627.49;0
782;1-9-1986;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.67;0;0;0;554.48;0
783;1-9-1987;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.03;0;0;0;1000.79;0
784;1-9-1988;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.36999999;0;0;0;881.57;0
785;1-9-1989;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.40999998;0;0;0;787.36;0
786;1-9-1990;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.43;0;0;0;595.29;0
787;1-9-1991;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.06;0;0;0;1139.67;0
788;1-9-1992;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.83999998;0;0;0;532.62;0
789;1-9-1993;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.119999994;0;0;0;1063.53;0
790;1-9-1994;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.29;0;0;0;609.5;0
791;1-9-1995;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.30999999;0;0;0;853.29;0
792;1-9-1996;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.33;0;0;0;891.66;0
793;1-9-1997;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.26;0;0;0;919.54;0
794;1-9-1998;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.59999996;0;0;0;736.03;0
795;1-9-1999;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.03;0;0;0;1002.81;0
796;1-9-2000;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.17;0;0;0;1044.31;0
797;1-9-2001;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.29999999;0;0;0;952.05;0
798;1-9-2002;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.48;0;0;0;760.03;0
799;1-9-2003;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.27;0;0;0;747.9;0
800;1-9-2004;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.72999998;0;0;0;642.6;0
801;1-9-2005;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.77;0;0;0;630.28;0
802;1-9-2006;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.67;0;0;0;604.98;0
803;1-9-2007;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.66;0;0;0;653.61;0
804;1-9-2008;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.61999998;0;0;0;707.84;0
805;1-9-2009;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.58999998;0;0;0;444.5;0
806;1-9-2010;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.34;0;0;0;1089.31;0
807;1-9-2011;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.47999999;0;0;0;821.42;0
808;1-10-1911;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.69999992;0;0;0;-0.3;0
809;1-10-1912;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.48;0;0;0;311.68;0
810;1-10-1913;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.60999998;0;0;0;295.82;0
811;1-10-1914;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.35999997;0;0;0;248.03;0
812;1-10-1915;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.03;0;0;0;0.26;0
813;1-10-1916;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.84;0;0;0;607.48;0
814;1-10-1917;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.03;0;0;0;347.41;0
815;1-10-1918;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.42999996;0;0;0;185.71;0
816;1-10-1919;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.63999998;0;0;0;288.73;0
817;1-10-1920;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.78999998;0;0;0;558.51;0
818;1-10-1921;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.81999998;0;0;0;106.65;0
819;1-10-1922;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.74999998;0;0;0;437.09;0
820;1-10-1923;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.13;0;0;0;90.01;0
821;1-10-1924;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.88;0;0;0;789.79;0
822;1-10-1925;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.8;0;0;0;758.2;0
823;1-10-1926;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.72999998;0;0;0;374.18;0
824;1-10-1927;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.03;0;0;0;727.67;0
825;1-10-1928;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.74999995;0;0;0;84.71;0
826;1-10-1929;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.38;0;0;0;128.54;0
827;1-10-1930;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.84;0;0;0;245.61;0
828;1-10-1931;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.76;0;0;0;665.31;0
829;1-10-1932;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.23999996;0;0;0;66.71;0
830;1-10-1933;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.04;0;0;0;235.01;0
831;1-10-1934;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.34;0;0;0;147.46;0
832;1-10-1935;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.76;0;0;0;282.21;0
833;1-10-1936;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.39999998;0;0;0;443.42;0
834;1-10-1937;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.02;0;0;0;154.57;0
835;1-10-1938;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.08;0;0;0;415.92;0
836;1-10-1939;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.209999994;0;0;0;303.32;0
837;1-10-1940;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.089999997;0;0;0;1192.87;0
838;1-10-1941;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.56;0;0;0;28.83;0
839;1-10-1942;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.06;0;0;0;252.24;0
840;1-10-1943;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.34;0;0;0;245.05;0
841;1-10-1944;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.48;0;0;0;551.28;0
842;1-10-1945;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.199999988;0;0;0;511.47;0
843;1-10-1946;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.179999992;0;0;0;369.51;0
844;1-10-1947;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.26;0;0;0;307.58;0
845;1-10-1948;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.199999988;0;0;0;777.31;0
846;1-10-1949;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.12;0;0;0;159.79;0
847;1-10-1950;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.74;0;0;0;470.08;0
848;1-10-1951;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0;0;0;0;208.74;0
849;1-10-1952;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.24;0;0;0;882.34;0
850;1-10-1953;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.62;0;0;0;0.38;0
851;1-10-1954;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.62;0;0;0;646.07;0
852;1-10-1955;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.78;0;0;0;17.6;0
853;1-10-1956;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.62;0;0;0;392.32;0
854;1-10-1957;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.24;0;0;0;1175.5;0
855;1-10-1958;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.52;0;0;0;436.07;0
856;1-10-1959;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.12;0;0;0;67.85;0
857;1-10-1960;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.24;0;0;0;310.76;0
858;1-10-1961;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.64;0;0;0;-0.29;0
859;1-10-1962;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.099999994;0;0;0;622.99;0
860;1-10-1963;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.199999996;0;0;0;510.49;0
861;1-10-1964;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.31999999;0;0;0;235.81;0
862;1-10-1965;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.229999994;0;0;0;417.4;0
863;1-10-1966;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.32999998;0;0;0;594.64;0
864;1-10-1967;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.7;0;0;0;491.77;0
865;1-10-1968;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.66999998;0;0;0;912.89;0
866;1-10-1969;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.139999993;0;0;0;385.26;0
867;1-10-1970;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.27999999;0;0;0;441.43;0
868;1-10-1971;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.36999999;0;0;0;147.61;0
869;1-10-1972;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.09;0;0;0;286.84;0
870;1-10-1973;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.41999999;0;0;0;293.59;0
871;1-10-1974;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.54999998;0;0;0;595.03;0
872;1-10-1975;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.42;0;0;0;672.77;0
873;1-10-1976;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.26999999;0;0;0;136.42;0
874;1-10-1977;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.64;0;0;0;-0.28;0
875;1-10-1978;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.099999994;0;0;0;883.36;0
876;1-10-1979;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.199999996;0;0;0;265.17;0
877;1-10-1980;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.31999999;0;0;0;412.38;0
878;1-10-1981;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.229999994;0;0;0;350.33;0
879;1-10-1982;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.32999998;0;0;0;283.54;0
880;1-10-1983;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.7;0;0;0;418.22;0
881;1-10-1984;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.66999998;0;0;0;525.64;0
882;1-10-1985;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.139999993;0;0;0;198.35;0
883;1-10-1986;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.27;0;0;0;181.31;0
884;1-10-1987;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.36999999;0;0;0;484.83;0
885;1-10-1988;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.069999997;0;0;0;1125.63;0
886;1-10-1989;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.41999999;0;0;0;210.86;0
887;1-10-1990;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.63999998;0;0;0;387.45;0
888;1-10-1991;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.15999996;0;0;0;230.84;0
889;1-10-1992;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.249999996;0;0;0;168.74;0
890;1-10-1993;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.2;0;0;0;1192.44;0
891;1-10-1994;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.55999998;0;0;0;454.81;0
892;1-10-1995;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.03;0;0;0;1063.91;0
893;1-10-1996;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.73;0;0;0;424.02;0
894;1-10-1997;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.64;0;0;0;-0.3;0
895;1-10-1998;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.099999994;0;0;0;1138.74;0
896;1-10-1999;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.199999996;0;0;0;508.61;0
897;1-10-2000;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.33;0;0;0;699.93;0
898;1-10-2001;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.239999994;0;0;0;917.67;0
899;1-10-2002;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.32999998;0;0;0;552.99;0
900;1-10-2003;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.7;0;0;0;210.52;0
901;1-10-2004;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.66999998;0;0;0;331.27;0
902;1-10-2005;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.139999993;0;0;0;302.44;0
903;1-10-2006;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.27999999;0;0;0;535.18;0
904;1-10-2007;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.28999999;0;0;0;771.29;0
905;1-10-2008;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.03999995;0;0;0;5.62;0
906;1-10-2009;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.13;0;0;0;71.82;0
907;1-10-2010;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.05;0;0;0;921.71;0
908;1-10-2011;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.33999999;0;0;0;268.76;0
909;1-11-1911;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.66999995;0;0;0;38.43;0
910;1-11-1912;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.05999985;0;0;0;0.82;0
911;1-11-1913;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.18999996;0;0;0;355.47;0
912;1-11-1914;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.30999999;0;0;0;852.71;0
913;1-11-1915;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.56999996;0;0;0;126.68;0
914;1-11-1916;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.28999996;0;0;0;128.34;0
915;1-11-1917;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.92999998;0;0;0;988.1;0
916;1-11-1918;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.69;0;0;0;511.98;0
917;1-11-1919;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.229999996;0;0;0;680.7;0
918;1-11-1920;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.47;0;0;0;353.29;0
919;1-11-1921;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.42;0;0;0;-1.3;0
920;1-11-1922;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.45;0;0;0;651.64;0
921;1-11-1923;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.97999998;0;0;0;1211.78;0
922;1-11-1924;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.59;0;0;0;189.77;0
923;1-11-1925;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.82999996;0;0;0;676.49;0
924;1-11-1926;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.86;0;0;0;511.11;0
925;1-11-1927;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.21;0;0;0;380.99;0
926;1-11-1928;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.75;0;0;0;785.22;0
927;1-11-1929;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.61;0;0;0;805.66;0
928;1-11-1930;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.63;0;0;0;1385.09;0
929;1-11-1931;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.96;0;0;0;451.97;0
930;1-11-1932;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.66999998;0;0;0;1570.68;0
931;1-11-1933;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.64;0;0;0;-0.14;0
932;1-11-1934;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.59999996;0;0;0;384.98;0
933;1-11-1935;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.59999996;0;0;0;385.05;0
934;1-11-1936;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.18999999;0;0;0;1167.59;0
935;1-11-1937;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.199999988;0;0;0;332.51;0
936;1-11-1938;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.45999998;0;0;0;134.17;0
937;1-11-1939;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.54999998;0;0;0;1836.42;0
938;1-11-1940;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.62;0;0;0;-0.21;0
939;1-11-1941;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.209999994;0;0;0;1639.83;0
940;1-11-1942;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.42;0;0;0;643.6;0
941;1-11-1943;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.199999988;0;0;0;267.66;0
942;1-11-1944;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.68;0;0;0;120.4;0
943;1-11-1945;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.209999994;0;0;0;737.01;0
944;1-11-1946;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.29999998;0;0;0;737.48;0
945;1-11-1947;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.06;0;0;0;193.15;0
946;1-11-1948;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.15;0;0;0;473.57;0
947;1-11-1949;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.16;0;0;0;794.95;0
948;1-11-1950;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.12;0;0;0;221.73;0
949;1-11-1951;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.56;0;0;0;186.75;0
950;1-11-1952;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.51;0;0;0;660.59;0
951;1-11-1953;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.56;0;0;0;535.23;0
952;1-11-1954;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.42;0;0;0;982.59;0
953;1-11-1955;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.28;0;0;0;931.82;0
954;1-11-1956;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.25;0;0;0;1165.42;0
955;1-11-1957;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.62;0;0;0;0.28;0
956;1-11-1958;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.58;0;0;0;362.3;0
957;1-11-1959;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.45999998;0;0;0;430.09;0
958;1-11-1960;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.35999998;0;0;0;1128.67;0
959;1-11-1961;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.15;0;0;0;84.23;0
960;1-11-1962;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.30999999;0;0;0;491.91;0
961;1-11-1963;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.83999998;0;0;0;189.91;0
962;1-11-1964;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.01999998;0;0;0;1673.68;0
963;1-11-1965;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.78999998;0;0;0;356.97;0
964;1-11-1966;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.47;0;0;0;683.81;0
965;1-11-1967;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.38;0;0;0;718.66;0
966;1-11-1968;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.27999999;0;0;0;1138.28;0
967;1-11-1969;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.48999999;0;0;0;280.35;0
968;1-11-1970;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.95;0;0;0;643.93;0
969;1-11-1971;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.63999998;0;0;0;122.12;0
970;1-11-1972;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.77999998;0;0;0;17.35;0
971;1-11-1973;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.6;0;0;0;653.98;0
972;1-11-1974;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.37999998;0;0;0;1275.92;0
973;1-11-1975;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.52999998;0;0;0;260.77;0
974;1-11-1976;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.199999988;0;0;0;181.55;0
975;1-11-1977;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.15;0;0;0;12.31;0
976;1-11-1978;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.30999999;0;0;0;594.04;0
977;1-11-1979;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.83999998;0;0;0;187.13;0
978;1-11-1980;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1.01999998;0;0;0;1881.82;0
979;1-11-1981;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.80999998;0;0;0;1044.59;0
980;1-11-1982;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.47;0;0;0;789.87;0
981;1-11-1983;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.38;0;0;0;471.51;0
982;1-11-1984;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.27999999;0;0;0;988.95;0
983;1-11-1985;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.49999997;0;0;0;399.61;0
984;1-11-1986;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.95;0;0;0;790.69;0
985;1-11-1987;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.64999998;0;0;0;366.65;0
986;1-11-1988;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.77999998;0;0;0;71.96;0
987;1-11-1989;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.6;0;0;0;547.31;0
988;1-11-1990;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.41;0;0;0;34.63;0
989;1-11-1991;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-0.32999998;0;0;0;290.27;0
990;1-11-1992;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.179999994;0;0;0;721.13;0
991;1-11-1993;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.06;0;0;0;872.73;0
992;1-11-1994;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;2.03999995;0;0;0;4.63;0
993;1-11-1995;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.82999996;0;0;0;39.33;0
994;1-11-1996;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.27;0;0;0;16.23;0
995;1-11-1997;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;1.15;0;0;0;8.85;0
996;1-11-1998;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.33;0;0;0;1707.95;0
997;1-11-1999;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.83999998;0;0;0;185.65;0
998;1-11-2000;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;-1;0;0;0;2197.42;0
999;1-11-2001;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.78999998;0;0;0;476.89;0
1000;1-11-2002;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.47999999;0;0;0;934.38;0
1001;1-11-2003;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.38;0;0;0;468.02;0
1002;1-11-2004;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.27;0;0;0;600.45;0
1003;1-11-2005;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.49999997;0;0;0;425.8;0
1004;1-11-2006;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.95;0;0;0;502.6;0
1005;1-11-2007;35;106.0094339;10.37663323;1115113.608;283268.2826;0;0;0.5;0;0;0;270.89;0
